,Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud
924,BUENOS AIRES,Laprida,Laprida,8840,SI,SI,NO,SI,NO,NO,SI,SI,SI,6448010.0,-375467976434903,-607970535965801
925,BUENOS AIRES,Laprida,Pueblo Nuevo,36,NO,NO,NO,NO,NO,SI,NO,NO,NO,6448020.0,-373263227,-609098409
926,BUENOS AIRES,Laprida,Pueblo San Jorge,248,NO,NO,NO,NO,NO,SI,SI,NO,NO,6448030.0,-372298626892886,-609621658450441
927,BUENOS AIRES,Las Flores,Coronel Boerr,15,NO,NO,NO,NO,NO,SI,NO,NO,NO,6455010.0,-359414440334215,-590693547287839
928,BUENOS AIRES,Las Flores,El Trigo,43,NO,NO,NO,NO,NO,SI,NO,NO,NO,6455020.0,-358815483511482,-594063369903389
929,BUENOS AIRES,Las Flores,Las Flores,21455,SI,NO,NO,SI,SI,SI,SI,SI,SI,6455030.0,-360154969145348,-591004659218434
930,BUENOS AIRES,Las Flores,Pardo,159,NO,NO,NO,NO,NO,SI,NO,SI,SI,6455040.0,-362437580460508,-593662916338311
931,BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,318,SI,NO,NO,NO,NO,SI,NO,SI,SI,6462010.0,-344418003349,-618448787838164
932,BUENOS AIRES,Leandro N. Alem,El Dorado,318,NO,NO,NO,NO,SI,SI,SI,NO,NO,6462020.0,-346528608747523,-615829085058874
933,BUENOS AIRES,Leandro N. Alem,Fortín Acha,103,NO,NO,NO,NO,NO,SI,NO,NO,NO,6462030.0,-343430420274499,-615156655267073
934,FORMOSA,Pilcomayo,Clorinda,52837,SI,SI,NO,SI,SI,SI,SI,SI,SI,34049010.0,-252921612747741,-577178091082588
935,FORMOSA,Pilcomayo,Laguna Blanca,7411,SI,NO,NO,SI,NO,SI,SI,SI,SI,34049020.0,-251302522059542,-582458430258241
936,FORMOSA,Pilcomayo,Laguna Naick-Neck,2479,SI,NO,NO,NO,SI,SI,SI,NO,SI,34049030.0,-252193910506962,-581230791260523
937,FORMOSA,Pilcomayo,Palma Sola,212,NO,NO,NO,NO,NO,SI,NO,NO,SI,34049040.0,-252475512345955,-579768403788083
938,FORMOSA,Pilcomayo,Puerto Pilcomayo,669,NO,NO,NO,NO,NO,SI,NO,NO,NO,34049050.0,-253688131700972,-576524943008573
939,FORMOSA,Pilcomayo,Riacho He-He,4304,NO,NO,NO,SI,NO,SI,SI,SI,SI,34049060.0,-253617117019838,-582782518825352
940,FORMOSA,Pilcomayo,Riacho Negro,720,NO,NO,NO,NO,NO,SI,NO,NO,SI,34049070.0,-254224320225992,-577914545139812
941,FORMOSA,Pilcomayo,Siete Palmas,863,SI,NO,NO,SI,NO,SI,SI,NO,SI,34049080.0,-252015076619063,-58330676377416
942,FORMOSA,Pirané,Colonia Campo Villafañe,4494,NO,NO,NO,SI,NO,SI,SI,NO,SI,34056010.0,-262048681517277,-590780331803401
943,FORMOSA,Pirané,El Colorado,14228,SI,NO,NO,NO,SI,SI,NO,NO,SI,34056020.0,-263117354640006,-593684434678409
944,FORMOSA,Pirané,Palo Santo,6379,NO,SI,NO,NO,SI,SI,SI,SI,SI,34056030.0,-255639063797961,-593360059836081
945,LA PAMPA,Rancul,Parera,2030,NO,NO,NO,SI,SI,SI,SI,SI,SI,42126040.0,-351462930750947,-645006491231723
946,LA PAMPA,Rancul,Pichi Huinca,228,NO,NO,NO,SI,NO,NO,SI,NO,NO,42126050.0,-356473423932767,-647695280662632
947,LA PAMPA,Rancul,Quetrequén,392,NO,NO,NO,SI,SI,SI,SI,NO,NO,42126060.0,-350548439319726,-645213693396743
948,LA PAMPA,Rancul,Rancul,3322,NO,NO,NO,SI,SI,SI,SI,NO,SI,42126070.0,-350661985558406,-64683114985952
949,LA PAMPA,Realicó,Adolfo Van Praet,279,NO,SI,NO,NO,SI,NO,SI,NO,NO,42133010.0,-350179130302315,-64035117861781
950,LA PAMPA,Realicó,Alta Italia,1350,NO,NO,NO,NO,SI,SI,SI,NO,NO,42133020.0,-353338595551664,-641182405361085
951,LA PAMPA,Realicó,Damián Maisonave (Est. Simson),300,NO,NO,NO,SI,NO,SI,SI,NO,NO,42133030.0,-350415558502239,-643847126106129
952,LA PAMPA,Realicó,Embajador Martini,1336,SI,NO,NO,SI,SI,NO,SI,NO,SI,42133040.0,-353861854808904,-642836857257322
953,LA PAMPA,Realicó,Falucho,177,NO,NO,NO,NO,SI,SI,SI,NO,NO,42133050.0,-351890814426625,-641038732251149
954,LA PAMPA,Realicó,Ingeniero Luiggi,4659,NO,NO,NO,SI,SI,SI,SI,SI,SI,42133060.0,-353837504384968,-644685685991593
955,LA PAMPA,Realicó,Ojeda,70,NO,NO,NO,NO,NO,SI,NO,NO,NO,42133070.0,-353068277686526,-640054725550363
956,LA PAMPA,Realicó,Realicó,7343,SI,NO,SI,SI,SI,SI,SI,SI,SI,42133080.0,-350368857536117,-642454209673953
957,LA PAMPA,Toay,Cachirulo,40,NO,NO,NO,NO,NO,NO,NO,SI,SI,42140005.0,-367473961516096,-643673907018325
958,BUENOS AIRES,Pergamino,La Violeta,1041,NO,NO,NO,NO,SI,NO,SI,SI,SI,6623060.0,-337347851403163,-601701773086428
959,BUENOS AIRES,Pergamino,Manuel Ocampo,1078,SI,NO,NO,NO,NO,NO,SI,SI,SI,6623070.0,-337647232673599,-606492429333859
960,BUENOS AIRES,Pergamino,Mariano Benítez,168,NO,NO,NO,NO,NO,NO,SI,NO,NO,6623080.0,-337090270411103,-605842599045876
961,BUENOS AIRES,Pergamino,Mariano H. Alfonzo (Est. San Patricio),993,NO,NO,NO,NO,SI,NO,NO,SI,SI,6623090.0,-339149979004605,-608383550657724
962,BUENOS AIRES,Pergamino,Pergamino,91399,SI,SI,SI,SI,SI,SI,SI,SI,SI,6623100.0,-338949900563191,-605716400794952
963,BUENOS AIRES,Pergamino,Pinzón,393,NO,NO,NO,NO,NO,SI,NO,NO,NO,6623110.0,-339947211174052,-607316480040989
964,BUENOS AIRES,Pergamino,Rancagua,695,SI,NO,NO,SI,NO,NO,SI,NO,SI,6623120.0,-340303722475767,-605042327001336
965,BUENOS AIRES,Pergamino,Villa Angélica (Est. El Socorro),1144,NO,NO,NO,NO,NO,NO,NO,SI,SI,6623130.0,-336647037443081,-607084372635626
966,BUENOS AIRES,Pergamino,Villa San José,145,SI,NO,NO,NO,NO,NO,SI,NO,NO,6623140.0,-340906695795004,-604162716627136
967,BUENOS AIRES,Pila,Casalins,66,NO,NO,NO,NO,NO,SI,NO,SI,NO,6630010.0,-363181419923689,-585525025522873
968,BUENOS AIRES,Pila,Pila,2502,NO,NO,SI,SI,NO,SI,SI,SI,SI,6630020.0,-360014746137723,-581427778873885
969,BUENOS AIRES,Pilar,Barrio Parque Almirante Irizar (Ap. Kilómetro 61),0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6638040.0,-344220055807037,-589528378824193
970,BUENOS AIRES,Pilar,Club de Campo Larena - Los Quinchos,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,6638040.0,-343911412682883,-590007332098308
971,BUENOS AIRES,Pilar,Country Club El Jagüel,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6638040.0,-34400000,-590219
972,LA RIOJA,Arauco,Aimogasta,12249,SI,SI,NO,SI,SI,SI,SI,SI,SI,46007010.0,-285589898446523,-668272851017638
973,LA RIOJA,Arauco,Arauco,852,NO,NO,NO,NO,SI,SI,NO,NO,NO,46007020.0,-285834031870202,-668036412937626
974,LA RIOJA,Arauco,Bañado de los Pantanos,534,NO,NO,NO,NO,NO,SI,NO,NO,NO,46007030.0,-283871788034279,-668369122348367
975,LA RIOJA,Arauco,Estación Mazán,407,NO,NO,NO,NO,SI,SI,NO,NO,SI,46007040.0,-286648262993633,-665166195609666
976,LA RIOJA,Arauco,Machigasta,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,,-285410843774809,-668070296105313
977,LA RIOJA,Arauco,San Antonio,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,,-285553801376497,-668013856528183
978,LA RIOJA,Arauco,Termas de Santa Teresita,124,NO,NO,NO,NO,NO,NO,NO,NO,NO,46007045.0,-28591774966521,-665563885931113
979,LA RIOJA,Arauco,Villa Mazán,1090,NO,NO,NO,NO,NO,SI,SI,NO,NO,46007050.0,-286586281834455,-665552758852995
980,LA RIOJA,Capital,La Rioja,178872,SI,SI,SI,SI,SI,SI,SI,SI,SI,46014010.0,-294217827668094,-66856675379963
981,LA RIOJA,Castro Barros,Aminga,833,NO,SI,NO,SI,NO,SI,SI,NO,NO,46021010.0,-288554609845772,-669376617661779
982,LA RIOJA,Castro Barros,Anillaco,1573,NO,SI,NO,SI,SI,NO,SI,NO,SI,46021020.0,-288155900262519,-669439245714904
983,LA RIOJA,Castro Barros,Anjullón,418,NO,SI,NO,SI,NO,SI,SI,NO,NO,46021030.0,-287272509428901,-669328944677286
984,LA RIOJA,Castro Barros,Chuquis,236,NO,SI,NO,NO,NO,NO,NO,NO,NO,46021040.0,-288979801822511,-669765194957537
985,LA RIOJA,Castro Barros,Los Molinos,244,NO,SI,NO,NO,NO,SI,NO,NO,NO,46021050.0,-287544152281739,-669389202939919
986,LA RIOJA,Castro Barros,Pinchas,390,NO,SI,NO,NO,NO,SI,NO,NO,NO,46021060.0,-289370760269909,-669665171496043
987,LA RIOJA,Castro Barros,San Pedro,298,NO,SI,NO,NO,NO,SI,SI,NO,NO,46021070.0,-286697090457958,-669281338379098
988,CABA,COMUNA 01,RETIRO,65413,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-345884243429366,-583759359131827
989,CATAMARCA,Fray Mamerto Esquiú,El Hueco,0,NO,NO,NO,SI,NO,NO,NO,SI,NO,,-284127884506849,-657175369854892
990,CATAMARCA,Fray Mamerto Esquiú,La Carrera,0,NO,NO,NO,NO,SI,NO,NO,NO,NO,,-283495576813874,-657091195877043
991,CATAMARCA,Fray Mamerto Esquiú,La Falda De San Antonio,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,,-284198487342191,-656988377960377
992,CATAMARCA,Fray Mamerto Esquiú,La Tercena,0,NO,NO,NO,NO,NO,SI,NO,SI,NO,,-283734473479931,-657081292515981
993,CATAMARCA,Fray Mamerto Esquiú,Pomancillo Este,247,NO,NO,NO,NO,NO,NO,SI,NO,NO,10063020.0,-283087173740113,-657222098439933
994,CATAMARCA,Fray Mamerto Esquiú,Pomancillo Oeste,254,NO,NO,NO,NO,NO,NO,NO,NO,NO,10063030.0,-283178432457188,-657423447192215
995,CATAMARCA,Fray Mamerto Esquiú,San Antonio,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,,-284237766788262,-657062134320732
996,CATAMARCA,Fray Mamerto Esquiú,San José,10242,NO,NO,NO,NO,NO,NO,NO,SI,SI,10063040.0,-283887321458271,-657062701247999
997,CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,740,NO,NO,NO,NO,SI,NO,NO,NO,SI,10063050.0,-282754665210832,-65733431477509
998,CATAMARCA,La Paz,Casa de Piedra,251,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070010.0,-29649289010725,-655171151597056
999,CABA,COMUNA 01,SAN NICOLAS,29273,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-346036683192305,-583805143256131
1000,CATAMARCA,La Paz,El Aybal,68,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070020.0,-291066140404485,-65339695207396
1001,CATAMARCA,La Paz,El Bañado,123,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070030.0,-291832354089391,-654161459216901
1002,CATAMARCA,La Paz,El Divisadero,70,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070040.0,-291937184157281,-654233403523442
1003,CATAMARCA,La Paz,El Quimilo,63,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070050.0,-299534214435134,-653926406151323
1004,CATAMARCA,La Paz,Esquiú,1019,NO,NO,NO,NO,NO,NO,NO,SI,SI,10070060.0,-293790661944991,-652898287859815
1005,CATAMARCA,La Paz,Icaño,2104,NO,NO,NO,NO,SI,NO,SI,SI,SI,10070070.0,-289308886124085,-652902158081112
1006,CATAMARCA,La Paz,La Dorada,218,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070080.0,-292804387843954,-654766321943102
1007,CATAMARCA,La Paz,La Guardia,493,NO,NO,NO,NO,NO,NO,NO,NO,SI,10070090.0,-295496731497758,-654504857993817
1008,CATAMARCA,La Paz,Las Esquinas,136,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070100.0,-287644628061471,-651120210167305
1009,CATAMARCA,La Paz,Las Palmitas,126,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070110.0,-286402396947153,-649870716926629
1010,CATAMARCA,La Paz,Quirós,1156,NO,NO,NO,NO,NO,SI,SI,NO,SI,10070120.0,-287883056058069,-651007302335708
1011,CATAMARCA,La Paz,Ramblones,68,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070130.0,-291582844511715,-65374945475853
1012,BUENOS AIRES,La Plata,Villa Elisa,0,NO,SI,NO,SI,NO,SI,NO,SI,SI,6441030.0,-348776205187118,-580907139194439
1013,BUENOS AIRES,La Plata,Villa Elvira,0,NO,SI,NO,SI,NO,SI,NO,SI,SI,6441030.0,-349406437624757,-579214984675578
1014,BUENOS AIRES,La Plata,Villa Garibaldi,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,6441030.0,-349986517196678,-578404966243711
1015,BUENOS AIRES,La Plata,Villa Montoro,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,6441030.0,-349634490535296,-579025001308298
1016,BUENOS AIRES,La Plata,Villa Parque Sicardi,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,6441030.0,-349830288461923,-578674653074052
1017,BUENOS AIRES,Lanús,Gerli,33704,SI,SI,SI,SI,NO,NO,SI,SI,SI,6434010.0,-346909571502715,-583838628492162
1018,BUENOS AIRES,Lanús,Lanús Este,55952,SI,SI,SI,SI,SI,NO,SI,SI,SI,6434010.0,-347108609216651,-583725047463731
1019,BUENOS AIRES,Lanús,Lanús Oeste,159094,NO,SI,SI,SI,NO,SI,NO,SI,SI,6434010.0,-346957815314992,-58416253274019
1020,BUENOS AIRES,Lanús,Monte Chingolo,86220,SI,SI,SI,SI,NO,NO,SI,SI,SI,6434010.0,-347302098940207,-583561741850066
1021,LA PAMPA,Toay,Naicó,3,NO,NO,NO,NO,NO,NO,NO,NO,NO,42140010.0,-369283865222889,-643952508587586
1022,BUENOS AIRES,Almirante Brown,Longchamps,51001,SI,SI,SI,SI,NO,SI,SI,SI,SI,6028010.0,-348609450255718,-583891476922426
1023,BUENOS AIRES,Almirante Brown,Malvinas Argentinas,25844,SI,SI,SI,SI,SI,SI,SI,SI,SI,6028010.0,-348189583169642,-584235610606239
1024,BUENOS AIRES,Almirante Brown,Ministro Rivadavia,17928,SI,SI,SI,SI,NO,SI,SI,SI,SI,6028010.0,-348556895005541,-583616465427911
1025,BUENOS AIRES,Almirante Brown,Rafael Calzada,60422,SI,SI,SI,SI,NO,SI,SI,SI,SI,6028010.0,-347911367513318,-58350598184222
1026,BUENOS AIRES,Almirante Brown,San Francisco Solano,30355,SI,SI,SI,SI,NO,SI,SI,SI,SI,6028010.0,-347866743578473,-583219363521574
1027,BUENOS AIRES,Almirante Brown,San Jose,48151,SI,SI,SI,SI,SI,SI,SI,SI,SI,6028010.0,-347673771924196,-583432771404358
1028,CATAMARCA,Belén,Puerta de San José,277,NO,NO,NO,NO,NO,NO,NO,NO,NO,10035140.0,-275397412070942,-670153310519752
1029,CATAMARCA,Belén,Villa Vil,481,NO,NO,NO,NO,NO,NO,NO,NO,NO,10035150.0,-270710806751114,-668307696967369
1030,CATAMARCA,Capayán,Adolfo E. Carranza,32,NO,NO,NO,NO,NO,NO,NO,NO,NO,10042010.0,-290269775235925,-659719315369666
1031,CATAMARCA,Capayán,Balde de la Punta,116,NO,NO,NO,NO,NO,NO,NO,NO,NO,10042020.0,-295589484234071,-655807240749041
1032,BUENOS AIRES,General San Martín,Villa José León Suarez,16173,SI,SI,NO,SI,NO,SI,SI,SI,SI,6371010.0,-345253711653351,-585802550661988
1033,BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,18082,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010.0,-345474839124216,-585750972559389
1034,BUENOS AIRES,General San Martín,Villa Libertad,14404,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010.0,-345846960052521,-585623334028073
1035,BUENOS AIRES,General San Martín,Villa Lynch,4097,SI,SI,NO,SI,NO,NO,SI,SI,SI,6371010.0,-34590146441043,-585234377223288
1036,BUENOS AIRES,General San Martín,Villa Maipu,25120,SI,SI,NO,SI,NO,SI,NO,SI,SI,6371010.0,-345682131696117,-585245451491949
1037,BUENOS AIRES,General San Martín,Villa Marqués Alejandro María De Aguado,13440,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010.0,-345551356608044,-585383771255925
1038,BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,3762,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010.0,-345939487574993,-585321739553925
1039,BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,4567,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010.0,-345618730613851,-585336624494541
1040,BUENOS AIRES,General San Martín,Villa San Andrés,10018,SI,SI,NO,SI,NO,SI,SI,SI,SI,6371010.0,-345659932905453,-585448069225448
1041,BUENOS AIRES,General San Martín,Villa Yapeyú,3654,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010.0,-345716953020123,-585491073994839
1042,BUENOS AIRES,Pilar,Del Viso,41437,SI,SI,NO,SI,NO,SI,SI,SI,SI,6638040.0,-344494009456502,-588009119728306
1043,BUENOS AIRES,Pilar,Fátima,4923,SI,SI,NO,SI,NO,SI,SI,SI,SI,6638040.0,-344072575836787,-58974691291144
1044,BUENOS AIRES,Pilar,La Lonja,12451,SI,SI,NO,SI,NO,SI,SI,SI,SI,6638040.0,-344448149403448,-588393730861805
1045,BUENOS AIRES,Pilar,Los Cachorros,9009,NO,SI,NO,NO,NO,NO,NO,SI,SI,6638040.0,-344250028270043,-587950003996087
1046,BUENOS AIRES,Pilar,Manzanares,4379,NO,NO,NO,NO,NO,SI,NO,SI,SI,6638040.0,-34452630932571,-590136606624887
1047,BUENOS AIRES,Pilar,Manzone,1970,NO,NO,NO,NO,NO,NO,NO,SI,SI,6638040.0,-345287308766458,-588775995091498
1048,BUENOS AIRES,Pilar,Maquinista F. Savio (oeste),12240,NO,NO,NO,NO,NO,SI,NO,SI,SI,6638040.0,-344106172547359,-587821701089412
1049,BUENOS AIRES,Pilar,Pilar,86158,SI,SI,SI,SI,SI,SI,SI,SI,SI,6638040.0,-344663318396358,-589227197887079
1050,BUENOS AIRES,Arrecifes,Arrecifes,26400,SI,SI,SI,SI,SI,SI,SI,SI,SI,6077010.0,-34064591121211,-601025564443537
1051,BUENOS AIRES,Arrecifes,Todd,732,NO,NO,NO,SI,NO,NO,SI,SI,SI,6077020.0,-340328240475348,-601562270065746
1052,BUENOS AIRES,Arrecifes,Viña,464,SI,SI,NO,NO,NO,NO,NO,SI,SI,6077030.0,-339922765156087,-602263211205477
1053,BUENOS AIRES,Avellaneda,Area Reserva Cinturón Ecológico,3550,NO,NO,NO,NO,NO,NO,NO,SI,SI,6035010.0,-346750056478487,-583105634248142
1054,BUENOS AIRES,Avellaneda,Avellaneda,25325,SI,SI,SI,SI,SI,SI,SI,SI,SI,6035010.0,-346626508059016,-583656990232718
1055,BUENOS AIRES,Avellaneda,Crucesita,22745,SI,SI,NO,SI,NO,NO,SI,SI,SI,6035010.0,-3466910587351,-583574544412345
1056,BUENOS AIRES,Avellaneda,Dock Sud,37392,SI,SI,NO,SI,NO,SI,SI,SI,SI,6035010.0,-346491266928534,-583411774769137
1057,BUENOS AIRES,Avellaneda,Gerli,32384,SI,SI,NO,SI,NO,NO,SI,SI,SI,6035010.0,-346847637540553,-583726025503412
1058,BUENOS AIRES,General Viamonte,Baigorrita,1848,SI,NO,NO,NO,NO,SI,SI,NO,SI,6385010.0,-347472686783062,-609889526585307
1059,BUENOS AIRES,General Viamonte,La Delfina,26,NO,NO,NO,NO,NO,NO,NO,NO,NO,6385020.0,-349420471191406,-611595687866211
1060,BUENOS AIRES,General Viamonte,Los Toldos,14496,SI,NO,NO,SI,NO,SI,SI,SI,SI,6385030.0,-350010365651503,-610381497866181
1061,BUENOS AIRES,General Viamonte,San Emilio,142,NO,NO,NO,NO,NO,NO,NO,NO,NO,6385040.0,-350319914044113,-608647685857183
1062,BUENOS AIRES,General Viamonte,Zavalía,327,NO,NO,NO,NO,NO,SI,SI,NO,NO,6385050.0,-348949208760254,-610044538243489
1063,BUENOS AIRES,General Villegas,Banderaló,1339,NO,NO,NO,NO,SI,NO,NO,SI,SI,6392010.0,-350124666610174,-633741563457186
1064,BUENOS AIRES,General Villegas,Cañada Seca,718,NO,NO,NO,NO,NO,NO,NO,NO,SI,6392020.0,-344155054560621,-629618553806295
1065,BUENOS AIRES,General Villegas,Coronel Charlone,1348,SI,NO,NO,SI,SI,NO,SI,SI,SI,6392030.0,-34672994561958,-633724454840572
1066,BUENOS AIRES,General Villegas,Emilio V. Bunge,1986,NO,NO,NO,NO,SI,NO,SI,SI,SI,6392040.0,-347798328261907,-631960964862342
1067,BUENOS AIRES,General Villegas,General Villegas (Est. Villegas),18275,SI,SI,NO,NO,SI,NO,SI,SI,SI,6392050.0,-350338419886306,-630146637107531
1068,BUENOS AIRES,General Villegas,Massey (Est. Elordi),63,NO,NO,NO,NO,NO,NO,NO,NO,NO,6392060.0,-350490892294374,-631218876844046
1069,BUENOS AIRES,General Villegas,Pichincha,18,NO,NO,NO,NO,NO,NO,NO,NO,NO,6392070.0,-345804516676438,-623516395240412
1070,BUENOS AIRES,General Villegas,Piedritas,2160,SI,NO,NO,SI,SI,SI,SI,SI,SI,6392080.0,-34771104540922,-629846965760316
1071,BUENOS AIRES,General Villegas,Santa Eleodora,293,NO,NO,NO,NO,NO,NO,SI,NO,SI,6392090.0,-346921180067125,-626957932681386
1072,BUENOS AIRES,Pilar,Presidente Derqui,50783,SI,SI,NO,SI,NO,SI,SI,SI,SI,6638040.0,-344928616935261,-588416985218723
1073,BUENOS AIRES,Pilar,Roberto De Vicenzo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-344369652784326,-587669941785147
1074,BUENOS AIRES,Pilar,Santa Teresa,5324,NO,NO,NO,NO,SI,NO,NO,SI,SI,6638040.0,-344366914158447,-587573470164393
1075,BUENOS AIRES,Pilar,Tortuguitas,26024,NO,NO,NO,SI,SI,SI,NO,SI,SI,6638040.0,-344578061717121,-5876209072062
1076,BUENOS AIRES,Pilar,Villa Astolfi,6735,NO,SI,NO,SI,NO,SI,NO,SI,SI,6638040.0,-344858983446269,-588768335703823
1077,BUENOS AIRES,Pilar,Villa Rosa,23865,SI,SI,SI,SI,NO,SI,SI,SI,SI,6638040.0,-344077327133185,-588539345779841
1078,BUENOS AIRES,Pilar,Zelaya,3461,SI,SI,NO,NO,NO,SI,SI,SI,SI,6638040.0,-343657182841794,-58893696088678
1079,BUENOS AIRES,Pinamar,Carilo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-371641593745618,-569027914378095
1080,BUENOS AIRES,Pinamar,Ostende,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-371300477581888,-568833984697828
1081,CATAMARCA,Tinogasta,Costa de Reyes,30,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105070.0,-28294959923009,-67702902490024
1082,CATAMARCA,Tinogasta,El Pueblito,58,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105080.0,-282888183254668,-671234522983543
1083,CATAMARCA,Tinogasta,El Puesto,432,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105090.0,-279267621470675,-676304002049274
1084,CABA,COMUNA 01,SAN TELMO,20453,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-346215200115838,-583715453876304
1085,CATAMARCA,Pomán,Saujil,2368,NO,NO,NO,NO,SI,SI,SI,NO,SI,10084100.0,-28173337080009,-662145148644181
1086,CATAMARCA,Pomán,Siján,1169,NO,NO,NO,NO,SI,NO,SI,NO,NO,10084110.0,-282623558875079,-662209299175292
1087,CATAMARCA,Santa María,Andalhualá,241,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091010.0,-268479427341705,-660244068592756
1088,CATAMARCA,Santa María,Caspichango,39,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091020.0,-266859290047178,-65970794986953
1089,CATAMARCA,Santa María,Chañar Punco,1736,NO,NO,NO,NO,NO,NO,NO,NO,SI,10091030.0,-267588342868363,-660493067195716
1090,CATAMARCA,Santa María,El Cajón,141,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091040.0,-263955476915097,-662641930164042
1091,CATAMARCA,Santa María,El Cerrito,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-266988604981977,-660387334407325
1092,CATAMARCA,Santa María,El Desmonte,144,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091050.0,-269077168676094,-66020423153794
1093,CATAMARCA,Santa María,El Puesto,200,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091060.0,-266307679478768,-660140418967533
1094,CATAMARCA,Santa María,Famatanca,589,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091070.0,-268101195558413,-660595221384282
1095,CATAMARCA,Santa María,Fuerte Quemado,459,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091080.0,-266304336405934,-660644373734469
1096,CATAMARCA,Santa María,La Hoyada,120,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091090.0,-265189083514476,-663686109740362
1097,CABA,COMUNA 10,VILLA LURO,32502,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-346364127783977,-585027288050931
1098,CATAMARCA,Tinogasta,El Salado,574,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105100.0,-283120206339513,-67250879321266
1099,CATAMARCA,Tinogasta,Fiambalá,4693,NO,NO,NO,SI,SI,SI,SI,SI,SI,10105110.0,-2769316213413,-67608574901701
1100,CATAMARCA,Tinogasta,La Puntilla,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-281243914662106,-674981013989976
1101,CATAMARCA,Tinogasta,La Ramadita,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-276442427673373,-676139458012753
1102,CATAMARCA,Tinogasta,Los Balverdis,6,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105120.0,-282769854029709,-671074444099184
1103,CATAMARCA,Tinogasta,Medanitos,999,NO,NO,NO,NO,NO,NO,NO,NO,SI,10105130.0,-275239130706008,-675891477326484
1104,CATAMARCA,Tinogasta,Palo Blanco,992,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105140.0,-273395852802531,-677592295432626
1105,CATAMARCA,Tinogasta,Pampa Blanca,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-276354340349652,-676168389660358
1106,CATAMARCA,Tinogasta,Punta del Agua,167,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105150.0,-272106668219369,-677317928557182
1107,CATAMARCA,Tinogasta,Saujil,339,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105160.0,-275632127581426,-676355130611556
1108,CATAMARCA,Tinogasta,Tatón,301,NO,NO,NO,NO,NO,NO,NO,NO,SI,10105170.0,-273270122428844,-674747701838904
